compound_cid,name,smiles,canonical_smiles,inchikey,source
23667300,Cefoxitin Sodium,CO[C@@]1([C@@H]2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+],CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21.[Na+],GNWUOVJNSFPWDD-XMZRARIVSA-M,pubchem_processed
3821,Ketamine,CNC1(CCCCC1=O)C2=CC=CC=C2Cl,CNC1(c2ccccc2Cl)CCCCC1=O,YQEZLKZALYSWHR-UHFFFAOYSA-N,pubchem_processed
3007,Amphetamine,CC(CC1=CC=CC=C1)N,CC(N)Cc1ccccc1,KWTSXDURSIMDCE-UHFFFAOYSA-N,pubchem_processed
2802,Clonazepam,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,pubchem_processed
4058,Meperidine,CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,pubchem_processed
14051,Ethambutol Hydrochloride,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,AUAHHJJRFHRVPV-BZDVOYDHSA-N,pubchem_processed
15851,Ketamine Hydrochloride,CNC1(CCCCC1=O)C2=CC=CC=C2Cl.Cl,CNC1(c2ccccc2Cl)CCCCC1=O.Cl,VCMGMSHEPQENPE-UHFFFAOYSA-N,pubchem_processed
71405,Pirenzepine Hydrochloride,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.Cl.Cl,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1.Cl.Cl,FFNMBRCFFADNAO-UHFFFAOYSA-N,pubchem_processed
71833,Hydrastinine Hydrochloride,CN1CCC2=CC3=C(C=C2C1O)OCO3.Cl,CN1CCc2cc3c(cc2C1O)OCO3.Cl,DLNQCQJCIITVHC-UHFFFAOYSA-N,pubchem_processed
73957,Pramoxine Hydrochloride,CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2.Cl,CCCCOc1ccc(OCCCN2CCOCC2)cc1.Cl,SYCBXBCPLUFJID-UHFFFAOYSA-N,pubchem_processed
5281033,Pyrantel Pamoate,CN1CCCN=C1/C=C/C2=CC=CS2.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,CN1CCCN=C1/C=C/c1cccs1.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,AQXXZDYPVDOQEE-MXDQRGINSA-N,pubchem_processed
5281069,Clemastine Fumarate,C[C@@](C1=CC=CC=C1)(C2=CC=C(C=C2)Cl)OCC[C@H]3CCCN3C.C(=C/C(=O)O)\C(=O)O,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,PMGQWSIVQFOFOQ-YKVZVUFRSA-N,pubchem_processed
54676538,Meclocycline sulfosalicylate,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C=CC(=C4C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,C=C1c2c(Cl)ccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,WVJKUGVVYXCLFV-CCHMMTNSSA-N,pubchem_processed
54685920,Doxycycline Hydrochloride,C[C@@H]1[C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21.Cl,PTNZGHXUZDHMIQ-CVHRZJFOSA-N,pubchem_processed
54704426,"2-Naphthacenecarboxamide, 4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-, hydrochloride (1:1), (4S,4aS,5aS,6S,12aS)-",C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,YCIHPQHVWDULOY-FMZCEJRJSA-N,pubchem_processed
23667628,Dicloxacillin Sodium,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],GXOMMGAFBINOJY-SLINCCQESA-M,pubchem_processed
23675322,Cefazolin Sodium,CC1=NN=C(S1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],FLKYBGKDCCEQQM-WYUVZMMLSA-M,pubchem_processed
23663939,Novobiocin Sodium,CC1=C(C=CC2=C1OC(=O)C(=C2[O-])NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)O[C@H]4[C@@H]([C@@H]([C@H](C(O4)(C)C)OC)OC(=O)N)O.[Na+],CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+],WWPRGAYLRGSOSU-RNROJPEYSA-M,pubchem_processed
23663979,Ampicillin Sodium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)[O-])C.[Na+],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],KLOHDWPABZXLGI-YWUHCJSESA-M,pubchem_processed
197066,Tripelennamine Citrate,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,pubchem_processed
311,Citric Acid,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,O=C(O)CC(O)(CC(=O)O)C(=O)O,KRKNYBCHXYNGOX-UHFFFAOYSA-N,pubchem_processed
39042,Bezafibrate,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,IIBYAHWJQTYFKB-UHFFFAOYSA-N,pubchem_processed
104762,Mizoribine,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,HZQDCMWJEBCWBR-UUOKFMHZSA-N,pubchem_processed
3693427,Sulfaquinoxaline Sodium,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+],Nc1ccc(S(=O)(=O)[N-]c2cnc3ccccc3n2)cc1.[Na+],WXUQBKOBXREBBX-UHFFFAOYSA-N,pubchem_processed
23675312,Cephapirin Sodium,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1.[Na+],VGEOUKPOQQEQSX-OALZAMAHSA-M,pubchem_processed
23675320,Cloxacillin Sodium,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].[Na+],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+],SCLZRKVZRBKZCR-SLINCCQESA-M,pubchem_processed
23676814,Penicillin V Potassium,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],HCTVWSOKIJULET-LQDWTQKMSA-M,pubchem_processed
23665411,Tolmetin Sodium,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+],Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],QGUALMNFRILWRA-UHFFFAOYSA-M,pubchem_processed
2145,Aminoglutethimide,CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,ROBVIMPUHSLWNV-UHFFFAOYSA-N,pubchem_processed
3845,Kynurenic Acid,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O,O=C(O)c1cc(=O)c2ccccc2[nH]1,HCZHHEIFKROPDY-UHFFFAOYSA-N,pubchem_processed
1727,4-Aminopyridine,C1=CN=CC=C1N,Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N,pubchem_processed
2351,Bepridil,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,UIEATEWHFDRYRU-UHFFFAOYSA-N,pubchem_processed
896,Melatonin,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,DRLFMBDRBRZALE-UHFFFAOYSA-N,pubchem_processed
3448,Gaboxadol,C1CNCC2=C1C(=O)NO2,O=c1[nH]oc2c1CCNC2,ZXRVKCBLGJOCEE-UHFFFAOYSA-N,pubchem_processed
1646,Tramiprosate,C(CN)CS(=O)(=O)O,NCCCS(=O)(=O)O,SNKZJIOFVMKAOJ-UHFFFAOYSA-N,pubchem_processed
2266,Azelaic Acid,C(CCCC(=O)O)CCCC(=O)O,O=C(O)CCCCCCCC(=O)O,BDJRBEYXGGNYIS-UHFFFAOYSA-N,pubchem_processed
2722,Chloroxine,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,Oc1c(Cl)cc(Cl)c2cccnc12,WDFKMLRRRCGAKS-UHFFFAOYSA-N,pubchem_processed
2762,Cinoxacin,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,VDUWPHTZYNWKRN-UHFFFAOYSA-N,pubchem_processed
3194,Ebselen,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,O=c1c2ccccc2[se]n1-c1ccccc1,DYEFUKCXAQOFHX-UHFFFAOYSA-N,pubchem_processed
4106,Methiothepin,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,RLJFTICUTYVZDG-UHFFFAOYSA-N,pubchem_processed
4477,Niclosamide,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,pubchem_processed
5405,Terfenadine,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,GUGOEEXESWIERI-UHFFFAOYSA-N,pubchem_processed
6101,p-Toluenesulfonic acid,CC1=CC=C(C=C1)S(=O)(=O)O,Cc1ccc(S(=O)(=O)O)cc1,JOXIMZWYDAKGHI-UHFFFAOYSA-N,pubchem_processed
