Compound_CID,Name,SMILES,InChIKey
2166,5-(7-Chloroquinolin-4-ylamino)-2-diethylaminomethylphenol,CCN(CC)CC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,QGFYFOHMBDMGBZ-UHFFFAOYSA-N
3166,Drofenine,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2,AGJBLWCLQCKRJP-UHFFFAOYSA-N
3634,Hycanthone,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,MFZWMTSUNYWVBU-UHFFFAOYSA-N
3638,Hydrastinine,CN1CCC2=CC3=C(C=C2C1O)OCO3,YOJQZPVUNUQTDF-UHFFFAOYSA-N
3806,Juglone,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O,KQPYUDDGWXQXHS-UHFFFAOYSA-N
3862,alpha-Amino-3-hydroxy-4-oxo-1(4H)-pyridinepropanoic acid,C1=CN(C=C(C1=O)O)CC(C(=O)O)N,WZNJWVWKTVETCG-UHFFFAOYSA-N
4624,6-Hydroxydopamine,C1=C(C(=CC(=C1O)O)O)CCN,DIVDFFZHCJEHGG-UHFFFAOYSA-N
5004,Quinalizarin,C1=CC(=C(C2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O)O)O,VBHKTXLEJZIDJF-UHFFFAOYSA-N
5100,Aurin,C1=CC(=O)C=CC1=C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O,FYEHYMARPSSOBO-UHFFFAOYSA-N
5144,Safrole,C=CCC1=CC2=C(C=C1)OCO2,ZMQAAUBTXCXRIC-UHFFFAOYSA-N
5324,Sulfaguanidine,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N,BRBKOPJOKNSWSG-UHFFFAOYSA-N
5332,Sulfamonomethoxine,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,WMPXPUYPYQKQCX-UHFFFAOYSA-N
5424,Tetrahydroxy-p-benzoquinone,C1(=C(C(=O)C(=C(C1=O)O)O)O)O,DGQOCLATAPFASR-UHFFFAOYSA-N
6412,Monomethyl sulfate,COS(=O)(=O)O,JZMJDSHXVKJFKW-UHFFFAOYSA-N
4806,Phthalylsulfathiazole,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O,PBMSWVPMRUJMPE-UHFFFAOYSA-N
4930,Pronethalol,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O,HRSANNODOVBCST-UHFFFAOYSA-N
4994,Pyrithyldione,CCC1(C(=O)C=CNC1=O)CC,NZASCBIBXNPDMH-UHFFFAOYSA-N
5146,Salicyl Alcohol,C1=CC=C(C(=C1)CO)O,CQRYARSYNCAZFO-UHFFFAOYSA-N
5334,Sulfanitran,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)[N+](=O)[O-],GWBPFRGXNGPPMF-UHFFFAOYSA-N
5938,Hexamethonium Bromide,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-],FAPSXSAPXXJTOU-UHFFFAOYSA-L
6666,"1,5-Naphthalenedisulfonic acid",C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,XTEGVFVZDVNBPF-UHFFFAOYSA-N
7866,Isethionic Acid,C(CS(=O)(=O)O)O,SUMDYPCJJOFFON-UHFFFAOYSA-N
8246,Neostigmine Bromide,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C.[Br-],LULNWZDBKTWDGK-UHFFFAOYSA-M
5037,Ramifenazone,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(C)C,XOZLRRYPUKAKMU-UHFFFAOYSA-N
4511,"3,5-Dinitrobenzamide",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,UUKWKUSGGZNXGA-UHFFFAOYSA-N
5055,Acetylresorcinol,CC(=O)OC1=CC=CC(=C1)O,ZZPKZRHERLGEKA-UHFFFAOYSA-N
5315,Succinylsulfathiazole,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2,SKVLYVHULOWXTD-UHFFFAOYSA-N
9532,Putrescine Dihydrochloride,C(CCN)CN.Cl.Cl,XXWCODXIQWIHQN-UHFFFAOYSA-N
9301,Arecoline Hydrobromide,CN1CCC=C(C1)C(=O)OC.Br,AXOJRQLKMVSHHZ-UHFFFAOYSA-N
10237,Bicuculline,CN1CCC2=CC3=C(C=C2[C@H]1[C@H]4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3,IYGYMKDQCDOMRE-ZWKOTPCHSA-N
8778,Lauryl sulfate,CCCCCCCCCCCCOS(=O)(=O)O,MOTZDAYCYVMXPC-UHFFFAOYSA-N
8667,Methapyrilene Hydrochloride,CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.Cl,BONORRGKLJBGRV-UHFFFAOYSA-N
5702159,Ethaverine Hydrochloride,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC.Cl,UPUDVKWQBVIKBG-UHFFFAOYSA-N
5702167,Pimethixene Maleate,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1.C(=C\C(=O)O)\C(=O)O,IPANUAHQWFDVAG-BTJKTKAUSA-N
5702223,"trans-2-Chloro-9-(3-(dimethylamino)propylidene)thioxanthene, hydrochloride",CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,YWKRLOSRDGPEJR-FJUODKGNSA-N
5702253,Gaboxadol hydrochloride,C1CNCC2=C1C(=O)NO2.Cl,ZDZDSZQYRBZPNN-UHFFFAOYSA-N
5702040,Ent-(14S)-3-Methoxy-17-methylmorphinan,CN1CC[C@@]23CCCC[C@H]2[C@@H]1CC4=C3C=C(C=C4)OC,MKXZASYAUGDDCJ-SZMVWBNQSA-N
5702144,Phentolamine Hydrochloride,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.Cl,TUEJFGFQYKDAPM-UHFFFAOYSA-N
92806,Drofenine hydrochloride,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2.Cl,WIELVDXKOYPANK-UHFFFAOYSA-N
458517,Methcathinone hydrochloride,CC(C(=O)C1=CC=CC=C1)NC.Cl,LTJXNCHDKYZOSY-UHFFFAOYSA-N
71580,Mescaline hydrochloride,COC1=CC(=CC(=C1OC)OC)CCN.Cl,FVZVSNDNKMOYKF-UHFFFAOYSA-N
64740,Spectinomycin Dihydrochloride,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O.Cl.Cl,FOGDPGQSHLLYIK-XYQGXRRISA-N
67313,Mafenide Hydrochloride,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,SIACJRVYIPXFKS-UHFFFAOYSA-N
2000,Afalanine,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,CBQJSKKFNMDLON-UHFFFAOYSA-N
8032,"1,2-Ethanedisulfonic Acid",C(CS(=O)(=O)O)S(=O)(=O)O,AFAXGSQYZLGZPG-UHFFFAOYSA-N
4654,p-Fluorophenylalanine,C1=CC(=CC=C1CC(C(=O)O)N)F,XWHHYOYVRVGJJY-UHFFFAOYSA-N
7322,Sulfosalicylic Acid,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,YCPXWRQRBFJBPZ-UHFFFAOYSA-N
5941,Cystamine Dihydrochloride,C(CSSCCN)N.Cl.Cl,YUFRRMZSSPQMOS-UHFFFAOYSA-N
5763,Adiphenine Hydrochloride,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl,LKPINBXAWIMZCG-UHFFFAOYSA-N
6239,Quinacrine Dihydrochloride,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl.Cl,UDKVBVICMUEIKS-UHFFFAOYSA-N
8732,Amprolium Hydrochloride,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-],PJBQYZZKGNOKNJ-UHFFFAOYSA-M
9539,Spermidine trihydrochloride,C(CCNCCCN)CN.Cl.Cl.Cl,LCNBIHVSOPXFMR-UHFFFAOYSA-N
110823,Tenamfetamine hydrochloride,CC(CC1=CC2=C(C=C1)OCO2)N.Cl,XLAOKZDOZHZWBK-UHFFFAOYSA-N
88265,Uridine 5'-triphosphate sodium,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)(O)[O-])O)O.[Na+].[Na+].[Na+],MMJGIWFJVDOPJF-LLWADOMFSA-K
135476791,Pralidoxime Mesylate,C[N+]1=CC=CC=C1/C=N/O.CS(=O)(=O)[O-],WWZYJJGFUIAWNW-UHFFFAOYSA-N
5702267,Nadide phosphate monosodium,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)[O-])O)O)O)C(=O)N.[Na+],JNUMDLCHLVUHFS-QYZPTAICSA-M
5702276,Morantel citrate,CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,OLOCXIJVDIVAHH-FXRZFVDSSA-N
60975,Pronetalol hydrochloride,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl,QONLGXRPRAIDGI-UHFFFAOYSA-N
6842,"3,6-Diamino-10-methylacridinium Chloride",C[N+]1=C2C=C(C=CC2=CC3=C1C=C(C=C3)N)N.[Cl-],KKAJSJJFBSOMGS-UHFFFAOYSA-N
5507,2-((4-Chloro-3-methylphenyl)amino)benzoic acid,CC1=C(C=CC(=C1)NC2=CC=CC=C2C(=O)O)Cl,QDNMBJXNLJFNHT-UHFFFAOYSA-N
8520,Piperidolate Hydrochloride,CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,RBGWCEWDAHDPEH-UHFFFAOYSA-N
9306,"Benzeneethanamine, N,alpha-dimethyl-, hydrochloride (1:1)",CC(CC1=CC=CC=C1)NC.Cl,TWXDDNPPQUTEOV-UHFFFAOYSA-N
5702270,Oxacyclotetradecane,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,SKDGGFHGLZBNBC-YZPBMOCRSA-N
5702109,Propiomazine maleate,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CC(C)N(C)C.C(=C\C(=O)O)\C(=O)O,ILEKKZUHFYUQIE-BTJKTKAUSA-N
